Conc1	1E-07	
Start1	1020	
Stop1	1439.8	
Kobs	0.00407743624399587	
Error Kobs	4.86367150944756E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
1020	0.00565312	0	
1020.2	0.00720529	0.00293366	
1020.4	0.0092141	0.00574007	
1020.6	0.01158689	0.00842473	
1020.8	0.01377989	0.01099293	
1021	0.01596266	0.01344973	
1021.2	0.01829273	0.01579995	
1021.4	0.02083092	0.01804822	
1021.6	0.02334488	0.02019897	
1021.8	0.02550492	0.02225641	
1022	0.0274557	0.0242246	
1022.2	0.02959315	0.02610742	
1022.4	0.03160327	0.02790856	
1022.6	0.03376661	0.02963157	
1022.8	0.03551193	0.03127983	
1023	0.0372839	0.03285659	
1023.2	0.03904312	0.03436496	
1023.4	0.04077685	0.03580789	
1023.6	0.04210109	0.03718823	
1023.8	0.04373564	0.03850869	
1024	0.04586787	0.03977187	
1024.2	0.04758772	0.04098025	
1024.4	0.04922855	0.04213622	
1024.6	0.05060515	0.04324204	
1024.8	0.05160117	0.04429989	
1025	0.05236528	0.04531185	
1025.2	0.05351374	0.04627991	
1025.4	0.05473374	0.04720598	
1025.6	0.05539117	0.04809188	
1025.8	0.05639209	0.04893934	
1026	0.05741642	0.04975005	
1026.2	0.05926578	0.05052558	
1026.4	0.06028451	0.05126748	
1026.6	0.06140787	0.05197719	
1026.8	0.06196031	0.05265611	
1027	0.06250392	0.05330559	
1027.2	0.06354575	0.05392688	
1027.4	0.06392813	0.05452123	
1027.6	0.06484384	0.0550898	
1027.8	0.06543405	0.0556337	
1028	0.06659375	0.05615401	
1028.2	0.06674504	0.05665174	
1028.4	0.06682788	0.05712789	
1028.6	0.06698944	0.05758338	
1028.8	0.0674864	0.05801911	
1029	0.06771925	0.05843594	
1029.2	0.06827545	0.05883469	
1029.4	0.06891712	0.05921614	
1029.6	0.06910328	0.05958104	
1029.8	0.06967354	0.05993011	
1030	0.07023343	0.06026404	
1030.2	0.07098892	0.06058349	
1030.4	0.0710657	0.06088908	
1030.6	0.07106158	0.06118141	
1030.8	0.07112455	0.06146106	
1031	0.07184106	0.06172858	
1031.2	0.07213573	0.06198449	
1031.4	0.07203528	0.06222931	
1031.6	0.07253224	0.0624635	
1031.8	0.07248296	0.06268754	
1032	0.07282305	0.06290185	
1032.2	0.07279455	0.06310687	
1032.4	0.07297673	0.063303	
1032.6	0.07320633	0.06349061	
1032.8	0.0736292	0.06367009	
1033	0.07398088	0.06384178	
1033.2	0.07398499	0.06400603	
1033.4	0.07444931	0.06416315	
1033.6	0.07451417	0.06431345	
1033.8	0.07508204	0.06445724	
1034	0.07519657	0.06459479	
1034.2	0.075306	0.06472637	
1034.4	0.07516858	0.06485224	
1034.6	0.07498818	0.06497265	
1034.8	0.07544913	0.06508784	
1035	0.07561279	0.06519803	
1035.2	0.07568602	0.06530344	
1035.4	0.07586117	0.06540428	
1035.6	0.07592415	0.06550075	
1035.8	0.07570834	0.06559303	
1036	0.07577846	0.06568131	
1036.2	0.07577543	0.06576575	
1036.4	0.07580364	0.06584654	
1036.6	0.07578357	0.06592382	
1036.8	0.07569995	0.06599775	
1037	0.07579901	0.06606847	
1037.2	0.07550078	0.06613612	
1037.4	0.0760021	0.06620084	
1037.6	0.07594029	0.06626275	
1037.8	0.07600205	0.06632197	
1038	0.07525562	0.06637863	
1038.2	0.07528797	0.06643283	
1038.4	0.07484485	0.06648468	
1038.6	0.07465128	0.06653427	
1038.8	0.07488731	0.06658172	
1039	0.07474355	0.06662711	
1039.2	0.07471313	0.06667053	
1039.4	0.07440024	0.06671206	
1039.6	0.07407615	0.0667518	
1039.8	0.07431785	0.06678981	
1040	0.07458535	0.06682617	
1040.2	0.07455993	0.06686096	
1040.4	0.07452304	0.06689423	
1040.6	0.07467849	0.06692606	
1040.8	0.07493738	0.06695651	
1041	0.07521476	0.06698564	
1041.2	0.07558415	0.06701351	
1041.4	0.07600025	0.06704017	
1041.6	0.07580363	0.06706567	
1041.8	0.07595125	0.06709006	
1042	0.07560498	0.0671134	
1042.2	0.07568592	0.06713573	
1042.4	0.07546732	0.06715708	
1042.6	0.07568336	0.06717751	
1042.8	0.07578957	0.06719705	
1043	0.07557585	0.06721575	
1043.2	0.07514928	0.06723363	
1043.4	0.07487476	0.06725074	
1043.6	0.0746577	0.06726711	
1043.8	0.07457773	0.06728277	
1044	0.07438111	0.06729774	
1044.2	0.0743637	0.06731207	
1044.4	0.07433696	0.06732578	
1044.6	0.07402788	0.06733889	
1044.8	0.07414683	0.06735143	
1045	0.07410968	0.06736343	
1045.2	0.07405056	0.06737491	
1045.4	0.07397694	0.06738589	
1045.6	0.07398909	0.06739639	
1045.8	0.07418395	0.06740644	
1046	0.07393232	0.06741605	
1046.2	0.0740177	0.06742525	
1046.4	0.07387943	0.06743405	
1046.6	0.07392623	0.06744246	
1046.8	0.07359885	0.06745051	
1047	0.07338304	0.06745821	
1047.2	0.07295429	0.06746558	
1047.4	0.07296093	0.06747263	
1047.6	0.07320001	0.06747937	
1047.8	0.07327477	0.06748582	
1048	0.07376276	0.06749199	
1048.2	0.07341901	0.06749789	
1048.4	0.07327443	0.06750353	
1048.6	0.07318185	0.06750893	
1048.8	0.07323808	0.0675141	
1049	0.07313116	0.06751904	
1049.2	0.07303359	0.06752377	
1049.4	0.07313613	0.06752829	
1049.6	0.07342861	0.06753262	
1049.8	0.07329888	0.06753676	
1050	0.07313518	0.06754072	
1050.2	0.07285866	0.06754451	
1050.4	0.07280974	0.06754813	
1050.6	0.07292238	0.0675516	
1050.8	0.07282692	0.06755491	
