Conc1	1.25E-08	
Start1	1020	
Stop1	1439.8	
Kobs	0.00268952251398478	
Error Kobs	2.74739490525457E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
1020	0.01009178	0	
1020.2	0.00993341	0.00105763	
1020.4	0.00982078	0.00211081	
1020.6	0.00942888	0.00315956	
1020.8	0.00919535	0.0042039	
1021	0.00926391	0.00524384	
1021.2	0.00907685	0.00627941	
1021.4	0.00926707	0.00731062	
1021.6	0.00947465	0.0083375	
1021.8	0.00960467	0.00936005	
1022	0.0099314	0.0103783	
1022.2	0.01045942	0.01139226	
1022.4	0.01127855	0.01240196	
1022.6	0.0114993	0.01340741	
1022.8	0.01240483	0.01440863	
1023	0.01323787	0.01540564	
1023.2	0.01366275	0.01639845	
1023.4	0.01454446	0.01738709	
1023.6	0.01559885	0.01837156	
1023.8	0.01643873	0.0193519	
1024	0.01770217	0.02032811	
1024.2	0.01858293	0.02130021	
1024.4	0.01939508	0.02226822	
1024.6	0.02049736	0.02323216	
1024.8	0.02165339	0.02419204	
1025	0.02308008	0.02514789	
1025.2	0.02414828	0.02609971	
1025.4	0.02532803	0.02704753	
1025.6	0.02647419	0.02799136	
1025.8	0.0273161	0.02893122	
1026	0.02798942	0.02986712	
1026.2	0.02874313	0.03079909	
1026.4	0.02948687	0.03172714	
1026.6	0.03010643	0.03265128	
1026.8	0.03098294	0.03357153	
1027	0.03187827	0.03448791	
1027.2	0.03270921	0.03540044	
1027.4	0.03366074	0.03630912	
1027.6	0.03416359	0.03721398	
1027.8	0.03477513	0.03811504	
1028	0.03580435	0.0390123	
1028.2	0.0367105	0.03990579	
1028.4	0.03794829	0.04079552	
1028.6	0.03928485	0.04168151	
1028.8	0.03999696	0.04256377	
1029	0.04113281	0.04344232	
1029.2	0.04209514	0.04431717	
1029.4	0.04299938	0.04518833	
1029.6	0.04413522	0.04605584	
1029.8	0.04478329	0.04691969	
1030	0.04513509	0.04777991	
1030.2	0.04620377	0.04863651	
1030.4	0.04713648	0.04948951	
1030.6	0.04780663	0.05033891	
1030.8	0.04838362	0.05118475	
1031	0.04907594	0.05202702	
1031.2	0.04942394	0.05286575	
1031.4	0.04989249	0.05370095	
1031.6	0.05007515	0.05453264	
1031.8	0.05126924	0.05536083	
1032	0.05245964	0.05618553	
1032.2	0.05366071	0.05700677	
1032.4	0.05453336	0.05782455	
1032.6	0.05546277	0.05863888	
1032.8	0.05627141	0.0594498	
1033	0.05712939	0.06025729	
1033.2	0.05831184	0.0610614	
1033.4	0.05992536	0.06186212	
1033.6	0.06118622	0.06265947	
1033.8	0.06233688	0.06345346	
1034	0.06358492	0.06424412	
1034.2	0.06513503	0.06503144	
1034.4	0.06658487	0.06581546	
1034.6	0.06758077	0.06659617	
1034.8	0.06850376	0.06737361	
1035	0.06937765	0.06814777	
1035.2	0.07049766	0.06891867	
1035.4	0.07143092	0.06968633	
1035.6	0.07212606	0.07045076	
1035.8	0.07366363	0.07121197	
1036	0.07465432	0.07196999	
1036.2	0.07565789	0.07272481	
1036.4	0.07684718	0.07347645	
1036.6	0.07766091	0.07422494	
1036.8	0.07857433	0.07497027	
1037	0.07940551	0.07571247	
1037.2	0.08101583	0.07645154	
1037.4	0.08245826	0.07718751	
1037.6	0.08341888	0.07792038	
1037.8	0.08429924	0.07865016	
1038	0.08531971	0.07937688	
1038.2	0.08602172	0.08010054	
1038.4	0.08696643	0.08082115	
1038.6	0.08720248	0.08153873	
1038.8	0.08788873	0.08225329	
1039	0.08894623	0.08296485	
1039.2	0.09010294	0.08367341	
1039.4	0.09072723	0.08437899	
1039.6	0.09174507	0.0850816	
1039.8	0.09300452	0.08578126	
1040	0.09388627	0.08647797	
1040.2	0.09530255	0.08717175	
1040.4	0.09671147	0.08786261	
1040.6	0.09743145	0.08855056	
1040.8	0.09891052	0.08923562	
1041	0.10003052	0.0899178	
1041.2	0.10169213	0.09059711	
1041.4	0.10287423	0.09127356	
1041.6	0.10441163	0.09194716	
1041.8	0.10554566	0.09261793	
1042	0.10677224	0.09328587	
1042.2	0.10754928	0.09395101	
1042.4	0.10851282	0.09461335	
1042.6	0.10955327	0.0952729	
1042.8	0.1110746	0.09592968	
1043	0.11201174	0.09658369	
1043.2	0.11291854	0.09723495	
1043.4	0.11354967	0.09788347	
1043.6	0.11471223	0.09852926	
1043.8	0.11567575	0.09917234	
1044	0.11659972	0.09981271	
1044.2	0.11750631	0.10045038	
1044.4	0.11850228	0.10108537	
1044.6	0.11951675	0.10171769	
1044.8	0.12042043	0.10234735	
1045	0.12105047	0.10297436	
1045.2	0.12211761	0.10359874	
1045.4	0.12310738	0.10422048	
1045.6	0.12445791	0.10483961	
1045.8	0.12530848	0.10545614	
1046	0.1260177	0.10607007	
1046.2	0.12705755	0.10668141	
1046.4	0.12761575	0.10729019	
1046.6	0.12842874	0.1078964	
1046.8	0.12898604	0.10850007	
1047	0.12955397	0.10910119	
1047.2	0.13041966	0.10969978	
1047.4	0.13144006	0.11029586	
1047.6	0.132669	0.11088943	
1047.8	0.13368294	0.1114805	
1048	0.13489751	0.11206908	
1048.2	0.13624775	0.11265519	
1048.4	0.13762309	0.11323883	
1048.6	0.13856548	0.11382002	
1048.8	0.13944071	0.11439876	
1049	0.1401315	0.11497506	
1049.2	0.14120338	0.11554894	
1049.4	0.14177813	0.11612041	
1049.6	0.14282466	0.11668947	
1049.8	0.14379939	0.11725613	
1050	0.14460323	0.11782042	
1050.2	0.14551702	0.11838233	
1050.4	0.14590761	0.11894187	
1050.6	0.14700956	0.11949906	
1050.8	0.14805238	0.12005391	
1051	0.14883488	0.12060642	
1051.2	0.14997643	0.1211566	
1051.4	0.15083465	0.12170448	
1051.6	0.15150819	0.12225004	
1051.8	0.15205603	0.12279331	
1052	0.15259397	0.1233343	
1052.2	0.1532669	0.12387301	
1052.4	0.15349155	0.12440945	
1052.6	0.15385572	0.12494364	
1052.8	0.15478959	0.12547557	
1053	0.15521263	0.12600527	
1053.2	0.15569938	0.12653275	
1053.4	0.15600039	0.127058	
1053.6	0.15688495	0.12758104	
1053.8	0.15808851	0.12810188	
1054	0.15885476	0.12862053	
1054.2	0.15970396	0.129137	
1054.4	0.16076609	0.12965129	
1054.6	0.16173357	0.13016342	
1054.8	0.1627518	0.1306734	
1055	0.16357661	0.13118123	
1055.2	0.16469755	0.13168692	
1055.4	0.16503719	0.13219049	
1055.6	0.16575592	0.13269194	
1055.8	0.16639679	0.13319128	
1056	0.16684773	0.13368851	
1056.2	0.16742265	0.13418366	
1056.4	0.1680454	0.13467672	
1056.6	0.16857095	0.1351677	
1056.8	0.16949713	0.13565662	
1057	0.16985357	0.13614349	
1057.2	0.17002653	0.1366283	
1057.4	0.17069234	0.13711108	
1057.6	0.17147645	0.13759182	
1057.8	0.17210064	0.13807055	
1058	0.17230769	0.13854725	
1058.2	0.17239628	0.13902195	
1058.4	0.17249867	0.13949466	
1058.6	0.17246047	0.13996537	
1058.8	0.17274872	0.14043411	
1059	0.17291358	0.14090087	
1059.2	0.17294076	0.14136567	
1059.4	0.17343552	0.14182851	
1059.6	0.17388326	0.14228941	
1059.8	0.17441561	0.14274837	
1060	0.17428119	0.14320539	
1060.2	0.17437631	0.14366049	
1060.4	0.17454587	0.14411368	
1060.6	0.174819	0.14456496	
1060.8	0.17532643	0.14501435	
1061	0.17557825	0.14546184	
1061.2	0.17596779	0.14590745	
1061.4	0.17640598	0.14635118	
1061.6	0.17629804	0.14679305	
1061.8	0.17629468	0.14723306	
1062	0.17630407	0.14767121	
1062.2	0.17609637	0.14810753	
1062.4	0.17635667	0.148542	
1062.6	0.17672168	0.14897465	
1062.8	0.17700628	0.14940548	
1063	0.17753328	0.1498345	
1063.2	0.17797009	0.15026171	
1063.4	0.1786468	0.15068712	
1063.6	0.17909881	0.15111075	
1063.8	0.17903711	0.15153259	
1064	0.17904927	0.15195265	
1064.2	0.17935717	0.15237095	
1064.4	0.17956668	0.15278749	
1064.6	0.18012474	0.15320228	
1064.8	0.18000707	0.15361532	
1065	0.18004296	0.15402662	
