Conc1	1.25E-08	
Start1	1020	
Stop1	1439.8	
Kobs	0.00267394736731054	
Error Kobs	2.86751311821034E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
1020	0.00831751	0	
1020.2	0.00872194	0.00058194	
1020.4	0.00910284	0.00116193	
1020.6	0.00906731	0.00174	
1020.8	0.00962789	0.00231614	
1021	0.00975682	0.00289037	
1021.2	0.00972276	0.00346268	
1021.4	0.01018604	0.00403308	
1021.6	0.01023291	0.00460158	
1021.8	0.01090322	0.0051682	
1022	0.01173838	0.00573292	
1022.2	0.01153907	0.00629576	
1022.4	0.01215992	0.00685673	
1022.6	0.01248379	0.00741583	
1022.8	0.01281096	0.00797307	
1023	0.01368818	0.00852845	
1023.2	0.01412411	0.00908199	
1023.4	0.014877	0.00963368	
1023.6	0.01592446	0.01018353	
1023.8	0.01621269	0.01073155	
1024	0.01646802	0.01127775	
1024.2	0.01744799	0.01182212	
1024.4	0.01764069	0.01236469	
1024.6	0.01857501	0.01290545	
1024.8	0.01937624	0.0134444	
1025	0.01965894	0.01398156	
1025.2	0.02044576	0.01451693	
1025.4	0.02116973	0.01505052	
1025.6	0.02222118	0.01558234	
1025.8	0.02365884	0.01611238	
1026	0.0248699	0.01664065	
1026.2	0.02534095	0.01716717	
1026.4	0.02633836	0.01769193	
1026.6	0.02671174	0.01821495	
1026.8	0.02817071	0.01873622	
1027	0.02846444	0.01925576	
1027.2	0.02876741	0.01977356	
1027.4	0.02958058	0.02028965	
1027.6	0.02984135	0.02080401	
1027.8	0.03086405	0.02131666	
1028	0.03212067	0.0218276	
1028.2	0.03248345	0.02233685	
1028.4	0.03336816	0.02284439	
1028.6	0.03437429	0.02335025	
1028.8	0.03482904	0.02385442	
1029	0.03578775	0.02435691	
1029.2	0.03662378	0.02485773	
1029.4	0.03757244	0.02535688	
1029.6	0.03880645	0.02585437	
1029.8	0.03991397	0.0263502	
1030	0.04136482	0.02684438	
1030.2	0.04181767	0.02733691	
1030.4	0.04264361	0.0278278	
1030.6	0.04401304	0.02831706	
1030.8	0.04486098	0.02880469	
1031	0.04515759	0.0292907	
1031.2	0.04607288	0.02977508	
1031.4	0.04704967	0.03025786	
1031.6	0.04852595	0.03073902	
1031.8	0.04997265	0.03121858	
1032	0.05038464	0.03169655	
1032.2	0.05106533	0.03217292	
1032.4	0.05138675	0.03264771	
1032.6	0.05191777	0.03312092	
